transformation,image_number,ssim,cc,kl,reference_nss,reference_ig,loss_nss,loss_ig
Rotation_1,67,0.6508378725709202,0.7474545714147832,0.66174394,2.9344783,0.67579126,-0.007456287217980195,0.5519256281030572
Rotation_1,68,0.6201558020272976,0.6538090656228845,0.9895823,3.2582395,-0.31814262,-1.2335202189987666,-0.8475719858248463
Rotation_1,69,0.6199967988541867,0.7258959151437651,0.8197267,3.2149048,0.050237644,-0.37548485454187314,0.09937982779988154
Rotation_1,70,0.6134019239431154,0.7786669965021951,0.57438487,4.777994,0.28404212,-0.17148941798175366,0.1782052940724044
Rotation_1,71,0.3512132326378789,0.397244737307439,1.5531619,1.241492,-0.30233788,0.2503131643264343,0.5308209298695143
Rotation_1,72,0.29463765275038406,0.44943974225534256,1.5648588,1.6875954,0.23246597,0.09094394708438286,0.5899247628202667
Rotation_1,73,0.5166413208634082,0.6389870831953368,1.084007,1.8738122,-0.6134722,-1.2683863888613351,0.3890988150642378
Rotation_1,74,0.34461854208746256,0.44783433137435935,1.2902563,1.8272815,-0.12832098,0.025485392701311893,0.39062336680962595
Rotation_1,75,0.3607280442678394,0.3154450232779052,1.3075737,1.3093039,-0.6273242,0.3556188763727272,0.7679152746307225
Rotation_1,76,0.534320440196359,0.5218670440715963,1.2975321,1.5916693,-0.38972363,-0.2505957469506376,0.5116160130574754
Rotation_1,77,0.46309379728856276,0.2092670546042361,2.0783489,1.7877102,0.5684366,0.1060495888494726,0.7414041653815453
Rotation_1,78,0.47228287899060345,-0.0022634028647353127,2.7121477,2.3054247,0.65285444,-0.32007538374377753,-0.09396664462513526
Rotation_1,79,0.3027408125609086,0.4450829554312464,1.5226349,1.5037888,0.11626229,1.0433970212634043,0.7694832957623897
Rotation_1,80,0.64907565934046,0.3468327012526011,1.7936277,1.6591455,-0.27619573,0.04307732454999663,0.20276123563763077
Rotation_1,81,0.5168751302236578,0.44119609910755525,1.6919657,1.2766055,-0.7209854,0.5302075984311364,0.1438761406774267
Rotation_1,82,0.755676507926547,0.3099978484695954,1.7010714,1.1142899,-0.51021636,-0.5090666584928258,0.37964596280217955
Rotation_1,83,0.4918221360106831,0.45791661138272205,1.4415058,1.5754329,-0.44015273,-0.09816084448178759,0.5883507717836389
Rotation_1,84,0.5723165481218291,0.539079917108117,1.2869048,1.8142561,0.11105892,0.9842547242421579,2.010101426991359
Rotation_1,85,0.7113463469406124,0.4315561298943926,1.6736841,1.5323969,-0.9781677,-0.9034259636437221,-0.06886609474965977
Rotation_1,86,0.4570413535480113,0.6830510428201335,0.67535686,3.5796719,0.05288372,-0.6228174010912877,0.0014952723413015484
Rotation_1,87,0.39900308156041714,0.6190343163808499,0.99803627,3.2320814,-0.34160495,1.3354801654948447,0.33861665230294136
Rotation_1,88,0.7116876525000034,0.13968716097364722,2.4117103,1.4819338,0.2072715,0.6037437644510419,0.7191256363334565
Rotation_1,89,0.6715767143049797,0.2542208163911905,1.7963122,1.1162105,-0.16016805,0.4673997904196363,0.5838548844902863
Rotation_1,90,0.4845254853290202,0.6524210452866859,1.295194,2.2413757,-0.42080006,0.36346871897244926,0.7950324450067254
Rotation_1,91,0.6016163700425506,0.3672205120137368,1.5274336,2.5952306,0.57921547,1.6602034847656295,1.6097505855061374
Rotation_1,92,0.49731907946928905,0.14702889701605457,2.2141085,4.4123282,1.3537627,0.5039859738247382,0.8608095468306716
Rotation_1,93,0.6457969445567744,0.02231144283035033,2.9000735,3.064766,0.8069453,-0.260630670273007,0.22958528374041992
Rotation_1,94,0.6212447654258105,0.20768085677838158,2.6029282,2.792128,0.85980576,-0.018290511641271934,-0.07181886498933548
Rotation_1,95,0.5179715552997713,0.5334181048794856,1.6526545,2.5792732,0.608594,0.10122552817511615,0.5657963723413683
Rotation_1,96,0.6614788466172764,0.4885230915094633,0.8548075,2.3965876,0.08306826,0.10597150292171528,-0.09476734372261582
Rotation_1,97,0.6369084590708068,0.15579750290583946,2.5811524,2.4618707,0.5523382,-0.19125210910911927,0.43852173279443285
Rotation_1,98,0.4076730372721927,0.15390992446777055,2.3895392,5.763692,1.8617939,0.618155334972527,0.4538981389118047
Rotation_1,99,0.5374372726641149,0.28561833099932515,1.5558419,4.481816,0.33557007,0.18718534128293307,0.8079533063205675
Rotation_1,100,0.6140071993303914,0.5884914923973075,1.495504,2.5293906,0.29672223,0.537269117096585,0.9358329340800848
Rotation_2,1,0.5350859745671686,0.11641187897011884,2.0041676,4.0026484,0.376817,-0.6548922702617545,-0.12350885838705489
Rotation_2,2,0.5188814399456669,-0.004416319426093131,2.687635,2.0370734,0.4878083,0.9556088772499316,0.8164067516166871
Rotation_2,3,0.7563355964133255,0.09070330328248882,1.9154944,3.8801582,0.16621608,0.3610988591322124,-0.14045444754517222
Rotation_2,4,0.6499858219153609,0.18805341325715008,2.0855868,4.1252074,0.8638166,0.97947895519337,0.4777122953804985
Rotation_2,5,0.4016057831897979,0.12953924571735542,1.9088262,2.0556731,-0.073588505,0.03711107228375601,-0.03485270311911233
Rotation_2,6,0.6430189261208681,0.23039252876180233,1.9982439,4.809944,0.95480746,0.9072264425051197,0.7640403917804939
Rotation_2,7,0.7560081663915091,0.3378071658070258,2.373181,1.8002288,0.3245652,-0.505201357910027,0.051304739372513675
Rotation_2,8,0.3936847401323673,0.047814309251814624,2.2795994,4.974311,1.0055858,0.6904426044146067,0.46446039368398934
Rotation_2,9,0.574685083186702,0.11146982323974086,2.0402455,3.6036658,1.1472638,0.32269444144454207,0.35598746692716565
Rotation_2,10,0.5496025602348125,0.4303944602070796,1.3013537,1.9628421,0.21121626,1.0910839606076566,1.6164649368593433
Rotation_2,11,0.4889745051032863,-0.034975269888793833,2.9920259,1.6653601,0.44461665,1.148679529691449,0.5081258400033465
Rotation_2,12,0.5293756059059573,0.1394223548267226,2.4488034,2.7172697,1.4539742,0.252129994175728,0.35340871401617435
Rotation_2,13,0.4225319915830443,0.14653246713771728,2.6581779,2.3889,0.3779284,0.5688639327882479,0.2747228063140945
Rotation_2,14,0.6908105029079209,0.17159763321307597,1.9334553,3.2309778,1.1316534,0.4410994160558687,0.4889624402956275
Rotation_2,15,0.5043603599396308,0.38971907581929205,2.1342683,2.0887368,0.51702464,0.3083992303483363,0.6133234394093587
Rotation_2,16,0.4400309987570472,0.27084428759074847,1.7408956,0.7907352,-0.99813366,-0.33670518676045047,-0.09814644292704922
Rotation_2,17,0.41544178184798447,-0.08862156963887999,2.5816922,1.7854953,-0.124306895,-0.6062848365213196,-0.31641644204285035
Rotation_2,18,0.4885251945334946,0.2095409148273778,1.9364805,3.905451,0.15558027,0.64378265541802,0.474480038987103
Rotation_2,19,0.6872671046483726,0.5727617720661969,0.7320838,5.1759677,0.65609336,-0.22053247947821786,0.09350840013960371
Rotation_2,20,0.471389473051332,0.4410917257395105,1.5309231,1.3960994,0.07508945,1.1350071950582679,0.8213947699484805
Rotation_2,21,0.507064035558252,0.4610804060055377,0.86552083,5.361963,1.2751038,0.1338472168621586,0.38068616888516527
Rotation_2,22,0.4894699697738387,0.4674892797212507,1.5969226,3.2985606,0.333848,2.1331968260654937,1.2006225162218256
Rotation_2,23,0.6014950190607955,-0.04914138687317333,3.6754408,3.196162,1.19457,0.44580541850177746,0.3674653889761828
Rotation_2,24,0.47011619208380906,0.3476459640695714,1.7751303,3.368913,0.7877806,2.0360783400072973,1.2664189436424937
Rotation_2,25,0.4722239049826074,0.3231415995474891,1.6433835,4.2134767,0.1024932,0.7689359821687941,0.20449041619418945
Rotation_2,26,0.42919886038631083,0.6192046346020053,1.0751363,1.9438225,-0.22578402,0.7305791176673562,0.5142532586196153
Rotation_2,27,0.8327412099038406,0.3373927229570294,1.703327,3.5952628,0.8617386,-0.05326169776216472,0.38865645827469886
Rotation_2,28,0.5107089027790553,0.24156221653497828,2.1791508,2.2796924,0.68148667,1.3932607617202604,0.9294671980388671
Rotation_2,29,0.4978496207342919,0.024967408212109663,3.0050738,0.90789276,-0.07297165,0.47069177586225686,0.38185603144186825
Rotation_2,30,0.6330765318173467,0.3709138983519205,2.248845,1.9263022,-0.1239056,1.015463439093156,0.34726361397378946
Rotation_2,31,0.5847220777424302,0.49307840757485183,1.2902739,2.6056914,-0.2076544,-0.8201593949649302,-0.15773531241158162
Rotation_2,32,0.5952510019949648,0.27294944186346703,1.0006375,3.1166294,0.22213593,-1.4301154690614335,-0.3632123045831502
Rotation_2,33,0.6297155891654557,0.5211082237911524,1.3239901,2.595626,0.24308988,-0.12941269387500226,0.16002462853969177
Rotation_2,34,0.7249446529033459,0.4198196282885552,1.353785,1.8069247,-0.3694626,-0.4486111506931272,-0.28715728574188765
Rotation_2,35,0.45977310098840607,0.3928383435135245,1.6231287,1.3501881,-0.26369634,-0.5303400231863602,-0.20567364371269684
Rotation_2,36,0.2976310078536763,0.45945716389903546,1.656168,1.2316531,-0.8778576,2.0827501732676748,0.3763572826459576
Rotation_2,37,0.6003958978032897,0.28567100286150576,1.9853296,1.8325655,0.83614177,0.1736169130841746,0.1415556895061823
Rotation_2,38,0.7444299850713092,0.5510484297042065,1.1811197,2.4834466,0.49233595,0.13447079886028795,0.07404416317907991
Rotation_2,39,0.6954732209219769,0.35929245952364847,1.6368897,1.4849262,-0.19753869,0.9041880167036711,0.8548940733365091
Rotation_2,40,0.665229545192988,0.250639067173614,1.8191986,1.0388715,-0.6761028,-0.5380099609371702,-0.13514881136151102
Rotation_2,41,0.44837217462768236,0.36553350606216256,1.7528007,1.2824403,-0.42850316,0.18978580148972024,0.4866987983502218
Rotation_2,42,0.8287851787094528,0.19379056687378235,1.6164861,4.545988,0.78929913,1.0416291452992148,0.379083619253649
Rotation_2,43,0.555400497072026,0.295839717933301,1.8166981,1.2778158,-0.1402206,-0.6921354992445079,-0.17534984852676544
Rotation_2,44,0.8194325279962964,0.5711673957969005,1.0424857,2.5783062,0.57740724,-0.6844047092407468,-0.1230223873631443
Rotation_2,45,0.5945554093523319,0.3472604343194738,1.4750266,1.3203777,0.008177321,1.0489471507661854,0.8064480162698675
Rotation_2,46,0.5217279340535989,0.3023738908268853,1.5484226,1.064358,-0.39289543,-0.5370178076558189,-0.47246759017502915
Rotation_2,47,0.7392521791260845,-0.10525403649298964,3.1794693,0.6936795,-0.33116218,0.02253991448777412,-0.039168514681961364
Rotation_2,48,0.6134232853859246,0.39093032092168317,1.5020481,1.3718692,-0.45945764,0.39968952249829826,0.24941766010436545
Rotation_2,49,0.5039799893141296,-0.02467651112419565,2.8450494,0.75497043,-0.943759,-0.14285989913924124,0.13474424177416633
Rotation_2,50,0.8439521581906554,0.6755611628998497,1.5034261,2.4263604,0.067457944,-0.5611389224310159,0.16389277478738318
Rotation_2,51,0.5160886656174979,0.33832558583621397,1.7148715,1.5694287,-0.20748861,0.2921950131583498,0.060052603329062454
Rotation_2,52,0.5151921196400092,0.45133387690958215,1.3148875,2.7351618,0.87640584,2.3972481561902708,1.4871703896357853
Rotation_2,53,0.5770371236907822,0.44928131729737175,1.7417976,1.2919292,-0.9753425,-1.3029888404806285,-0.404813569065945
Rotation_2,54,0.6227449643518509,0.11651211748914558,1.9027444,2.1516643,0.10996611,0.07084199797076798,0.19175351929651308
Rotation_2,55,0.757440868707245,0.4180783286775623,1.4642141,1.8069149,-0.00042635042,-0.22714742765683904,0.3140898614795575
Rotation_2,56,0.5282792610860868,0.5468341917455206,1.2627559,1.2728046,-0.3695538,0.20212121527750815,-0.02588860617436478
Rotation_2,57,0.5209414252058946,0.2978688622687869,1.8115776,1.4421101,-0.34778568,-0.8197806147006462,-0.6716526428034614
Rotation_2,58,0.7190870391611556,-0.08874614518659345,3.157854,0.6259268,-0.066124335,-0.40627477195763956,-0.1031996429692629
Rotation_2,59,0.7723475899322153,0.17383220143225037,2.5597138,1.4700007,0.07528582,-0.8053998492567439,-0.32701699503423115
Rotation_2,60,0.781467035077934,0.13446252279384022,2.1676466,2.1933517,0.32375777,0.2582564572751967,0.07880369390634068
Rotation_2,61,0.5990994573108608,0.6619451097789774,0.81915677,2.687024,-0.32017496,-1.4365836220590689,-0.6003140809504117
Rotation_2,62,0.6039964657957876,0.6743332052465338,0.8724859,3.9729095,0.45989716,-0.213132367567206,0.21621588721987609
Rotation_2,63,0.6807960547555828,0.5630533873357084,0.8294347,5.286795,1.0304681,0.18264075901565402,0.5075709454645138
Rotation_2,64,0.6231023853985417,0.5680735455342963,0.8786708,3.925084,0.31753764,-0.2644825469473834,-0.3679277811869549
Rotation_2,65,0.3623239459068099,-0.005591587254526195,2.3298802,1.8833612,-0.1576593,-0.501676674348187,-0.2684234914368757
Rotation_2,66,0.5996690599254973,0.30482976492127883,1.4813861,1.6117663,-0.07837024,-0.8882186848032936,-0.04984479623321288
Rotation_2,67,0.6505398967324195,0.7324847996935528,0.7115144,2.9344783,0.67579126,0.4218008913572158,0.6479225205881993
Rotation_2,68,0.6205802388454739,0.7288733719828971,0.86565197,3.2582395,-0.31814262,-1.2057810808487541,-0.4391475152026893
Rotation_2,69,0.6152040524296815,0.49882020045989756,1.1248088,3.2149048,0.050237644,-0.3406911466424571,-0.12611052897205022
Rotation_2,70,0.6118547332220791,0.6173798434641994,0.7292125,4.777994,0.28404212,0.026863730315404788,0.11315612645701602
Rotation_2,71,0.3485253674254876,0.3999237236003113,1.5265906,1.241492,-0.30233788,0.28592517509290866,0.4505462835750865
Rotation_2,72,0.3080292700160469,0.47165059586389785,1.7693486,1.6875954,0.23246597,-0.868011801932678,-0.26071302981087396
Rotation_2,73,0.5141520337869494,0.6539684970360181,1.0260143,1.8738122,-0.6134722,-1.700897957128185,-0.732058300532773
Rotation_2,74,0.3460933253626725,0.4431063439962011,1.2328157,1.8272815,-0.12832098,1.4607015404441905,1.2028270227168179
Rotation_2,75,0.370716236608311,0.3024694994686674,1.3246675,1.3093039,-0.6273242,0.342992849008739,0.2873699725636677
Rotation_2,76,0.5290958389931193,0.60128537988234,1.3268523,1.5916693,-0.38972363,0.12931268983211486,0.5095838931398158
Rotation_2,77,0.45872212657806594,0.19955721628636763,1.9676645,1.7877102,0.5684366,0.8556376359686346,0.9695545597437347
Rotation_2,78,0.4406125901264788,-0.016665999604951364,3.4590578,2.3054247,0.65285444,-0.0884762124523909,-0.024210310378762034
Rotation_2,79,0.30399580994016856,0.3554802174201105,1.7076397,1.5037888,0.11626229,2.074286198489524,1.5885521653507766
Rotation_2,80,0.6465868523619495,0.3214142721561407,1.6216949,1.6591455,-0.27619573,0.44343645998442766,0.9227611049130318
Rotation_2,81,0.5156998849803187,0.4743555631341861,1.720587,1.2766055,-0.7209854,1.3004543278149265,0.34157216332965445
Rotation_2,82,0.7508474630214241,0.2139158313054756,1.9772594,1.1142899,-0.51021636,1.4131612682037582,0.39418480774121845
Rotation_2,83,0.49125386952822625,0.5526794290580948,1.3203726,1.5754329,-0.44015273,2.4378948027545286,0.9526015679852515
Rotation_2,84,0.5695667683248397,0.5213531221070132,1.475025,1.8142561,0.11105892,1.3414090093128044,0.6573428379848976
Rotation_2,85,0.7165548976559769,0.42234849461620655,1.6120952,1.5323969,-0.9781677,-1.471757698080089,-0.21876901689498363
Rotation_2,86,0.44706931104917613,0.3534601223210718,1.069455,3.5796719,0.05288372,-0.8524311952080342,-0.23790370848223003
Rotation_2,87,0.3975184579984199,0.6299955190486257,0.9227146,3.2320814,-0.34160495,1.4041798579887523,0.4768934041649686
Rotation_2,88,0.7013522457687561,0.19712301500943588,2.2585835,1.4819338,0.2072715,2.3385322024702586,1.5192790113915318
Rotation_2,89,0.6634924159995389,0.21088128636131712,1.7624408,1.1162105,-0.16016805,0.39250234622195235,1.006740042615733
Rotation_2,90,0.4898709231934297,0.6281728167002227,1.361954,2.2413757,-0.42080006,0.4603276931376188,0.19627447819238164
Rotation_2,91,0.5991075374852793,0.4585706725829668,1.3240002,2.5952306,0.57921547,2.620797747416842,1.4480331555174963
Rotation_2,92,0.49497768331425607,0.30395407011715403,1.5443578,4.4123282,1.3537627,1.5788037993055797,1.1710433219571903
Rotation_2,93,0.6387629654672496,0.17876858708431112,1.9785469,3.064766,0.8069453,0.029867248027877547,-0.034530820068698564
Rotation_2,94,0.6023096340275708,0.030819715036115355,3.1483388,2.792128,0.85980576,1.2606032611803883,1.1243668049631366
Rotation_2,95,0.514401595186796,0.36072793952502075,1.9115161,2.5792732,0.608594,0.7397752746191841,0.3830876541778812
Rotation_2,96,0.6599668161098274,0.5521439943822674,0.774892,2.3965876,0.08306826,0.11884625393635553,0.34487386168298684
Rotation_2,97,0.639050790263401,0.1578536175605225,2.3997872,2.4618707,0.5523382,0.0474638331786531,0.32197729470422853
Rotation_2,98,0.37842960771847234,0.18041463527754661,2.454205,5.763692,1.8617939,1.1299603766325041,0.967429918135692
Rotation_2,99,0.5416792045771611,0.3123628917356898,1.4803364,4.481816,0.33557007,2.2895520723532266,1.3095548258999683
Rotation_2,100,0.6082876101379205,0.6112207287586512,1.3143559,2.5293906,0.29672223,1.8072794841841653,1.1356146090550483
Shearing_1,1,0.6253972587495821,0.8492150395113136,0.39697495,4.0026484,0.376817,0.10982992564630811,-0.03489588399618365
Shearing_1,2,0.4939707658920038,0.5882919359740651,0.6253884,2.0370734,0.4878083,0.18849254616020633,0.4837671403295537
Shearing_1,3,0.7469745926660091,0.9595750474033042,0.33167058,3.8801582,0.16621608,-0.007521779942923135,-0.14521921163662557
Shearing_1,4,0.6282384739027657,0.3390241273734072,0.9094423,4.1252074,0.8638166,0.2466782878799616,0.5397800130908016
Shearing_1,5,0.44104571654056407,0.45737514187095923,0.6888191,2.0556731,-0.073588505,0.12287989487375434,0.19611741680211928
Shearing_1,6,0.7442090804071357,0.6519152548979761,1.2811714,4.809944,0.95480746,0.034878947274057714,0.02123974891329783
Shearing_1,7,0.7205288779589099,0.5556660251507558,0.72097075,1.8002288,0.3245652,-0.002637090218029478,0.0760859078848003
Shearing_1,8,0.39749794932486443,0.5809003544336215,0.49895245,4.974311,1.0055858,-0.1333518354323162,0.3535183263719179
Shearing_1,9,0.5794732577397675,0.2968697586102355,1.0376918,3.6036658,1.1472638,0.6171337396966252,0.48811274729003074
Shearing_1,10,0.6150370581243152,0.6090624868143396,0.4463848,1.9628421,0.21121626,-0.025795418124817317,0.3061613689812194
Shearing_1,11,0.4791259334827285,0.3188070238775748,1.0630429,1.6653601,0.44461665,1.0902692893974426,0.8560348186967435
Shearing_1,12,0.4938378931319744,0.5537494703232642,0.5335182,2.7172697,1.4539742,0.7177376304669516,0.4122880665887784
Shearing_1,13,0.4766764967697133,0.46577665175328514,0.95294666,2.3889,0.3779284,0.39027842569728205,0.22382224818626967
Shearing_1,14,0.6794150019044122,0.5031924302428109,0.6525589,3.2309778,1.1316534,0.43345258678623305,0.3997911371545197
Shearing_1,15,0.4825503696874447,0.6502760956767951,0.61811185,2.0887368,0.51702464,0.40524740648261703,0.5762861464294547
Shearing_1,16,0.392153415940806,0.509213310075008,0.53094614,0.7907352,-0.99813366,-0.44091843477011317,-0.4013161213641394
Shearing_1,17,0.4616585730482848,0.38087765791371,0.8146882,1.7854953,-0.124306895,0.09018662607681338,0.2965581234999676
Shearing_1,18,0.45991341521391166,0.6251738077063387,0.6132499,3.905451,0.15558027,0.9531519950341594,0.5634322495709531
Shearing_1,19,0.6681212327049696,0.8253011754177434,0.32718652,5.1759677,0.65609336,0.23930878338721306,0.524341663486008
Shearing_1,20,0.5291157468607536,0.8089567141976449,0.37159133,1.3960994,0.07508945,0.11156736497586311,0.256540189757684
Shearing_1,21,0.5314127262874938,0.8883374025677537,0.23473462,5.361963,1.2751038,0.29669474732994894,0.5794049724452299
Shearing_1,22,0.48732980699919165,0.4452558993178863,0.56645465,3.2985606,0.333848,0.2152165375146492,0.05183332239000665
Shearing_1,23,0.6892008633667716,0.9146019018305184,0.2620241,3.196162,1.19457,0.289485939289032,0.36584649686979653
Shearing_1,24,0.44240257304221714,0.5176158479349978,0.89232993,3.368913,0.7877806,1.1311846307558293,0.7024403749904531
Shearing_1,25,0.4722015486279691,0.3434196774516602,0.94449663,4.2134767,0.1024932,0.438245619595328,0.06763055091094483
Shearing_1,26,0.3903929422926837,0.8333257854270284,0.2966317,1.9438225,-0.22578402,-0.20809103098827803,-0.10154772406705109
Shearing_1,27,0.8177396672533602,0.5688892997290572,0.99924284,3.5952628,0.8617386,0.055839200337154726,0.30044264094495776
Shearing_1,28,0.5533285236563773,0.544786271244331,0.8400569,2.2796924,0.68148667,-0.13366436642622048,0.007220347910294356
Shearing_1,29,0.4790450964290284,0.7335254163312943,0.48301616,0.90789276,-0.07297165,-0.08020964354834881,0.028591071633506104
Shearing_1,30,0.6374180759514498,0.7448356533210276,0.4557858,1.9263022,-0.1239056,-0.8427048889939697,-0.24633976113754788
Shearing_1,31,0.5569023440758049,0.592515801638745,0.8350165,2.6056914,-0.2076544,-0.225960756651044,0.04616156846844077
Shearing_1,32,0.6105459682362118,0.774400908082692,0.32301182,3.1166294,0.22213593,-0.7732913203053611,-0.3228973002715761
Shearing_1,33,0.6047668265850398,0.7863740093764071,0.3702466,2.595626,0.24308988,-0.1367343847917204,0.13545057418977147
Shearing_1,34,0.7013817214173906,0.7922775819844146,0.35627264,1.8069247,-0.3694626,-0.34489392479919195,-0.10624265436186789
Shearing_1,35,0.45929131527416295,0.7287112333396014,0.41062993,1.3501881,-0.26369634,-0.453782139729444,-0.463380735561408
Shearing_1,36,0.27183262878878234,0.5899492179595842,0.5048026,1.2316531,-0.8778576,0.5499831580249142,0.5541166005591043
Shearing_1,37,0.6185154927064419,0.6389936764061865,0.5727644,1.8325655,0.83614177,0.20634912093012348,0.09972317281334964
Shearing_1,38,0.7198072167965605,0.5555371386566915,0.76939833,2.4834466,0.49233595,0.792958297530808,0.3432255620925503
Shearing_1,39,0.672948136087479,0.6010627198605492,0.77593815,1.4849262,-0.19753869,-0.21481374664215613,-0.33320732498838557
Shearing_1,40,0.6289797197043095,0.540869949715438,0.7489469,1.0388715,-0.6761028,-0.41327166454976205,-0.05717622977029446
Shearing_1,41,0.4336595482955922,0.6985281781004954,0.53246534,1.2824403,-0.42850316,0.6604138676631516,0.3885129964705837
Shearing_1,42,0.8567000853885647,0.8744110422192967,0.47702235,4.545988,0.78929913,0.3947789641116475,0.2964158500782215
Shearing_1,43,0.5217610057855507,0.628985593678148,0.46548375,1.2778158,-0.1402206,0.32566831730681245,0.35221088911731113
Shearing_1,44,0.8346887726082395,0.7956972745167592,0.47454995,2.5783062,0.57740724,-0.17997464945972358,-0.11183500487237363
Shearing_1,45,0.5984616444805524,0.7301215647193148,0.3811025,1.3203777,0.008177321,0.5998400257543988,0.4284515621179066
Shearing_1,46,0.4829028327257146,0.6356933747600433,0.508384,1.064358,-0.39289543,0.5722916418862386,0.5483090795476169
Shearing_1,47,0.8829623688876725,0.3676405060060454,1.271029,0.6936795,-0.33116218,0.19997665286232133,0.47172722593773314
Shearing_1,48,0.6365106328371344,0.7816826653782034,0.28680396,1.3718692,-0.45945764,-0.1568968340913814,-0.2101587012453765
Shearing_1,49,0.5218224764683036,0.25934320567146024,1.3234489,0.75497043,-0.943759,-0.5428469651338348,-0.45857716365186324
Shearing_1,50,0.8577900476435295,0.7814508436233062,0.4998472,2.4263604,0.067457944,0.009893375815258232,0.16163315934758915
Shearing_1,51,0.4778886948617735,0.8755830910824659,0.29811257,1.5694287,-0.20748861,-0.2996232832820828,-0.046339982818921543
Shearing_1,52,0.5446637394796199,0.7480464404960296,0.40181914,2.7351618,0.87640584,0.6189765475788345,1.0466502574674557
Shearing_1,53,0.6374247350601787,0.577695166868855,0.579885,1.2919292,-0.9753425,-0.39454597031128236,-0.2825906202608245
Shearing_1,54,0.6180524589422661,0.8222334195515129,0.34259263,2.1516643,0.10996611,0.04657099981882093,0.322917179902668
Shearing_1,55,0.7690537367919932,0.693693621548037,0.6504901,1.8069149,-0.00042635042,-0.8246496901535766,-0.39291149115357754
Shearing_1,56,0.5148615098045453,0.7463322871344144,0.35206032,1.2728046,-0.3695538,0.8880596856419877,0.7003591147255004
Shearing_1,57,0.5039498609741496,0.6892173378990035,0.5004518,1.4421101,-0.34778568,0.11527454106570117,0.11426392768025617
Shearing_1,58,0.7673518380656236,0.37826447510296474,1.1100702,0.6259268,-0.066124335,0.088079310064195,0.2768205303611247
Shearing_1,59,0.7831318762264176,0.6516214659939713,0.7386906,1.4700007,0.07528582,-0.2867769223958043,-0.30291339262421885
Shearing_1,60,0.8484614878453068,0.4612913393565042,0.82947594,2.1933517,0.32375777,-0.18524563077016004,-0.20335128382277617
Shearing_1,61,0.5860874635466292,0.8734977325560181,0.2722633,2.687024,-0.32017496,0.1128856500106239,0.09365051005507563
Shearing_1,62,0.6082496710179717,0.6412708706760237,0.5132325,3.9729095,0.45989716,0.27758106761442647,0.20386749101709692
Shearing_1,63,0.6747505970628788,0.9209317201321308,0.25983703,5.286795,1.0304681,0.2132330175393231,0.3903112378083024
Shearing_1,64,0.6919489694718587,0.9061750911993371,0.30802053,3.925084,0.31753764,0.09514756005628,-0.04764008190831556
Shearing_1,65,0.32966873791847595,0.9489306017958824,0.19782968,1.8833612,-0.1576593,0.12192018739348309,-0.06940803376557009
Shearing_1,66,0.6337360508357485,0.5491132368807701,0.65629303,1.6117663,-0.07837024,0.5168093653454849,0.4211606759459066
Shearing_1,67,0.6849786403249203,0.849371385802544,0.32974494,2.9344783,0.67579126,0.13539740370071995,0.4992270585583307
Shearing_1,68,0.596103911752417,0.9091520998753327,0.3335169,3.2582395,-0.31814262,0.06338852773538445,0.1454631063328004
Shearing_1,69,0.6481419219874781,0.8774634683442661,0.3942197,3.2149048,0.050237644,-0.1429815206111099,-0.28160446174760817
Shearing_1,70,0.6019301381587719,0.9505423977262677,0.24680173,4.777994,0.28404212,0.10683652738962524,-0.12137587383007231
Shearing_1,71,0.3716832356812836,0.6966709326942908,0.39525735,1.241492,-0.30233788,0.0568908848335255,0.12748010178999153
Shearing_1,72,0.5266958673605453,0.9214927198467792,0.092478104,1.6875954,0.23246597,0.14636598120385058,0.16575316432657827
Shearing_1,73,0.5121553728268194,0.8079722996743924,0.37893343,1.8738122,-0.6134722,0.20413148663223346,0.05127113572494779
Shearing_1,74,0.34549851171237816,0.4745083285460052,0.6040926,1.8272815,-0.12832098,0.30784543152255167,0.19484808962464545
Shearing_1,75,0.34914900456218295,0.6644997191317751,0.2734282,1.3093039,-0.6273242,1.0122907920045179,0.8576097910095561
Shearing_1,76,0.5164988700400645,0.7581330628588064,0.36364448,1.5916693,-0.38972363,0.23030358163470077,-0.2302132757653164
Shearing_1,77,0.4761053256159726,0.5578143917797628,0.8198662,1.7877102,0.5684366,-0.2158338544875057,-0.11526906401235887
Shearing_1,78,0.5727169335311101,0.41331888430495783,1.1511186,2.3054247,0.65285444,0.07705920651915688,-0.1363159447874398
Shearing_1,79,0.29240563550886267,0.7109306397867162,0.39701617,1.5037888,0.11626229,0.21009710541783405,0.42018127140796535
Shearing_1,80,0.6522527737217851,0.5819223720603817,0.482175,1.6591455,-0.27619573,0.1914701750534794,0.20135257513620924
Shearing_1,81,0.4883373224840662,0.7311525658545606,0.5375159,1.2766055,-0.7209854,-0.584313982936058,-0.290900462657149
Shearing_1,82,0.7347489967524945,0.691708835105688,0.4318158,1.1142899,-0.51021636,-0.3517708166798825,-0.22234135218808415
Shearing_1,83,0.467676345220611,0.5616239219102657,0.5755551,1.5754329,-0.44015273,0.030935306462568923,0.018563900254705945
Shearing_1,84,0.5360850364207408,0.8002449437198701,0.3050861,1.8142561,0.11105892,1.0264314731061783,0.8149302935666128
Shearing_1,85,0.6899899799114467,0.5958325995516823,0.6696551,1.5323969,-0.9781677,-0.7749954663972392,-0.5267908087874686
